chain,R_0,D_inf,ρ
1,8.865844581973391,2.0022908604684133,0.7317510446144316
1,8.865844581973391,2.0022908604684133,0.7317510446144316
1,8.865844581973391,2.0022908604684133,0.7317510446144316
1,8.865844581973391,2.0022908604684133,0.7317510446144316
1,8.865844581973391,2.0022908604684133,0.7317510446144316
1,8.079861333083084,1.5391140094108693,0.6975389012223248
1,6.847016430739309,1.3843165142597809,0.7769231966654861
1,7.504933526642952,2.2575486107293568,0.7012302348891747
1,5.720388765615767,1.0943975720345263,0.6594771893298932
1,7.131557889665599,2.0804063743982377,0.7507539716099052
1,7.131557889665599,2.0804063743982377,0.7507539716099052
1,8.080839287062332,1.1518679640160323,0.7138209418979595
1,8.136612252928883,2.7935072002326207,0.7618260189537247
1,7.750081966730584,2.2455469134444366,0.7481877023780571
1,9.04161554985164,1.6117848968992026,0.5903578344107459
1,8.727229585890633,1.9696187477693972,0.7009374766217665
1,7.9059202432212174,1.7825692097870987,0.7531747199801916
1,9.321576662447704,1.8836799860331666,0.7612461228139766
1,6.419439248939892,1.8219761748422756,0.7556056577113884
1,6.458620283511635,1.162831205039455,0.7152897753298132
1,8.680191376892914,2.6618563143724683,0.7485185290239156
1,8.680191376892914,2.6618563143724683,0.7485185290239156
1,7.819716845942654,1.6841108905316673,0.7457423001253917
1,7.736366463846251,1.9245118152024188,0.7451257628775015
1,7.736366463846251,1.9245118152024188,0.7451257628775015
1,6.6907531870642805,2.0155966942328565,0.7645421624694035
1,6.6907531870642805,2.0155966942328565,0.7645421624694035
1,6.522660362018283,1.3006566988085515,0.7761557775511501
1,6.522660362018283,1.3006566988085515,0.7761557775511501
1,6.522660362018283,1.3006566988085515,0.7761557775511501
1,6.522660362018283,1.3006566988085515,0.7761557775511501
1,7.891190910981432,1.7010064661479334,0.7162857662762635
1,8.030896655236365,1.5122392329457133,0.6717187867700578
1,8.030896655236365,1.5122392329457133,0.6717187867700578
1,7.900515649508675,1.4534480762472601,0.6668269620321975
1,7.69479176435747,1.504417623137047,0.6762014017456363
1,7.69479176435747,1.504417623137047,0.6762014017456363
1,6.661687280882631,1.0807854543650073,0.6712551920229671
1,5.422264956363986,0.9265916165995909,0.7182027206433631
1,5.422264956363986,0.9265916165995909,0.7182027206433631
1,6.122707741449708,0.9797150413327346,0.7621750268036737
1,6.122707741449708,0.9797150413327346,0.7621750268036737
1,7.742976698279205,1.3006973873474614,0.6471196864423924
1,6.302943158584352,0.8895767581351958,0.709151778994749
1,6.302943158584352,0.8895767581351958,0.709151778994749
1,6.264894460518229,1.0476402542468022,0.6970444713449492
1,5.135099678875282,0.7915254279741135,0.7369254337503289
1,7.434628912182039,1.3502994791328633,0.7438085643173435
1,9.04244365532123,2.086052779378128,0.7167835568807264
1,9.662225187938885,1.9890469162752105,0.7166795993408018
1,8.65070103039216,1.764797449916671,0.7465973055161004
1,8.65070103039216,1.764797449916671,0.7465973055161004
1,8.65070103039216,1.764797449916671,0.7465973055161004
1,7.494969030205799,1.5639671804991275,0.7278262538691734
1,9.725435148174167,1.4275545900613409,0.6773819518847435
1,7.243879574886041,0.6274249542956999,0.7636144627581166
1,7.855137254041608,1.640845025570545,0.7083233145953817
1,6.362769747647377,1.2098548747096678,0.6475630969132788
1,5.478609413145827,0.9526788553496253,0.7097386354374601
1,6.757521997615318,1.027309207103431,0.7345700055562668
1,6.411699388965446,1.2654113503415099,0.7794250492522645
1,5.89706614028392,0.8119205263633364,0.6860961000187211
1,6.139437281692147,0.8465116852971741,0.7282619129719496
1,7.049021626337221,1.3581494232913793,0.6067295443422442
